;Idx_WF,WF_Ext,Year,AWDT,PASS_VOL,TRUCK_MD,TRUCK_HV,AWDT_FAC,AADT,PASSENGER,TRUCK_SU,TRUCK_MU,PctTrk_SU,PctTrk_MU
36292025,3629,2025,2013,1324,388,301,1.0404,1935,1273,373,289,0.1926,0.1492
36292026,3629,2026,2064,1359,397,308,1.0404,1984,1306,382,296,0.1926,0.1492
36292027,3629,2027,3954,2602,762,590,1.0404,3800,2501,732,567,0.1926,0.1492
36292028,3629,2028,4037,2657,777,602,1.0404,3880,2554,747,579,0.1926,0.1492
36292029,3629,2029,4120,2711,794,615,1.0404,3960,2606,763,591,0.1926,0.1492
36292030,3629,2030,4203,2766,809,627,1.0404,4040,2659,778,603,0.1926,0.1492
36292031,3629,2031,4286,2821,826,640,1.0404,4120,2711,794,615,0.1926,0.1492
36292032,3629,2032,4370,2876,842,652,1.0404,4200,2764,809,627,0.1926,0.1492
36292033,3629,2033,4474,2944,861,668,1.0404,4300,2830,828,642,0.1926,0.1492
36292034,3629,2034,4578,3014,881,683,1.0404,4400,2897,847,656,0.1926,0.1492
36292035,3629,2035,4682,3082,902,698,1.0404,4500,2962,867,671,0.1926,0.1492
36292036,3629,2036,4786,3150,922,714,1.0404,4600,3028,886,686,0.1926,0.1492
36292037,3629,2037,4869,3205,937,726,1.0404,4680,3081,901,698,0.1926,0.1492
36292038,3629,2038,4952,3260,954,739,1.0404,4760,3133,917,710,0.1926,0.1492
36292039,3629,2039,5036,3315,970,751,1.0404,4840,3186,932,722,0.1926,0.1492
36292040,3629,2040,5119,3369,986,764,1.0404,4920,3238,948,734,0.1926,0.1492
36292041,3629,2041,5202,3424,1002,776,1.0404,5000,3291,963,746,0.1926,0.1492
36292042,3629,2042,5285,3479,1018,789,1.0404,5080,3344,978,758,0.1926,0.1492
36292043,3629,2043,5368,3533,1034,801,1.0404,5160,3396,994,770,0.1926,0.1492
36292044,3629,2044,5452,3588,1050,814,1.0404,5240,3449,1009,782,0.1926,0.1492
36292045,3629,2045,5535,3642,1066,826,1.0404,5320,3501,1025,794,0.1926,0.1492
36292046,3629,2046,5618,3698,1082,839,1.0404,5400,3554,1040,806,0.1926,0.1492
36292047,3629,2047,5711,3759,1100,852,1.0404,5489,3613,1057,819,0.1926,0.1492
36292048,3629,2048,5803,3820,1117,866,1.0404,5578,3672,1074,832,0.1926,0.1492
36292049,3629,2049,5896,3881,1135,880,1.0404,5667,3730,1091,846,0.1926,0.1492
36292050,3629,2050,5989,3941,1154,894,1.0404,5756,3788,1109,859,0.1926,0.1492
36292051,3629,2051,6080,4001,1171,907,1.0404,5844,3846,1126,872,0.1926,0.1492
36292052,3629,2052,6173,4063,1189,921,1.0404,5933,3905,1143,885,0.1926,0.1492
36292053,3629,2053,6265,4124,1207,934,1.0404,6022,3964,1160,898,0.1926,0.1492
36292054,3629,2054,6358,4184,1225,949,1.0404,6111,4022,1177,912,0.1926,0.1492
36292055,3629,2055,6450,4246,1242,962,1.0404,6200,4081,1194,925,0.1926,0.1492
36292056,3629,2056,6534,4300,1259,975,1.0404,6280,4133,1210,937,0.1926,0.1492
36292057,3629,2057,6617,4355,1274,987,1.0404,6360,4186,1225,949,0.1926,0.1492
36292058,3629,2058,6700,4410,1290,1000,1.0404,6440,4239,1240,961,0.1926,0.1492
36292059,3629,2059,6783,4464,1307,1012,1.0404,6520,4291,1256,973,0.1926,0.1492
36292060,3629,2060,6867,4519,1322,1025,1.0404,6600,4344,1271,985,0.1926,0.1492
